level_0,index,DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
1765,1926,10.1039/C3CC46226A,VIMRAM,343.0,0.00024039,98.0,1.04,,,,,,,
1766,1927,10.1039/C3CC46226A,VIMRAM,350.0,0.000442321,98.0,1.04,,,,,,,
1767,1928,10.1039/C3CC46226A,VIMRAM,358.0,0.00192,98.0,1.04,,,,,,,
1792,1953,10.1039/C5CC05647K,ZULFOD,298.0,1.61e-06,95.0,0.24,,R1 ZULMOK R2 ZULFOD S1ZULMIE S2 ZULMEA,,,,,
1795,1956,10.1039/C5CC05647K,ZULFOD,298.0,6.5e-12,50.0,,,R2,,,,,
1796,1957,10.1039/C5CC05647K,ZULFOD,298.0,9.36e-12,59.9221,,,,,,,,
1797,1958,10.1039/C5CC05647K,ZULFOD,298.0,9.59e-11,70.1155,,,,,,,,
1798,1959,10.1039/C5CC05647K,ZULFOD,298.0,2.86e-09,80.3315,,,,,,,,
1799,1960,10.1039/C5CC05647K,ZULFOD,298.0,5.39e-07,90.111,,,,,,,,
1804,1965,10.1039/C5CC05647K,ZULFOD,317.8639542,3.03e-06,95.0,0.24,,,,,,,
1805,1966,10.1039/C5CC05647K,ZULFOD,312.8451073,2.57e-06,95.0,0.24,,,,,,,
1806,1967,10.1039/C5CC05647K,ZULFOD,307.6071242,2.27e-06,95.0,0.24,,,,,,,
1807,1968,10.1039/C5CC05647K,ZULFOD,302.9054693,1.96e-06,95.0,0.24,,,,,,,
1808,1969,10.1039/C5CC05647K,ZULFOD,287.8890821,1.34e-06,95.0,0.24,,,,,,,
1814,1975,10.1039/C5CE02074C,ZACHIX,298.0,4.06e-11,45.0,,CH3N,,,,,,
1815,1976,10.1039/C5CE02074C,ZACHIX,298.0,6.37e-08,97.0,,CH3N,,,,,,
1816,1977,10.1039/C5CE02074C,ZACHIX,298.0,2.05e-10,65.1782,,CH3N,,,,,,
1817,1978,10.1039/C5CE02074C,ZACHIX,298.0,3.08e-10,75.0459,,CH3N,,,,,,
1818,1979,10.1039/C5DT02544C,AJAKON,353.0,1.45e-06,85.0,0.74,,,,,,,
1819,1980,10.1039/C5DT02544C,AJAKON,303.0,6.88e-08,85.0,0.74,,,,,,,
1820,1981,10.1039/C5DT02544C,AJAKON,303.0,7.41e-10,50.0,,,,,,,,
1821,1982,10.1039/C5DT02544C,AJAKON,342.9802238,1.32e-06,85.0,0.74,,,,,,,
1822,1983,10.1039/C5DT02544C,AJAKON,332.959309,6.09e-07,85.0,0.74,,,,,,,
1823,1984,10.1039/C5DT02544C,AJAKON,322.6035396,2.35e-07,85.0,0.74,,,,,,,
1824,1985,10.1039/C5DT02544C,AJAKON,312.8734927,7.16e-08,85.0,0.74,,,,,,,
1839,2000,10.1039/C5TA10765B,MAFMAK,233.0,1.17e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1840,2001,10.1039/C5TA10765B,MAFMAK,394.2657982,8.4e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1841,2002,10.1039/C5TA10765B,MAFMAK,372.0404185,6.96e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1842,2003,10.1039/C5TA10765B,MAFMAK,348.468481,4.94e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1843,2004,10.1039/C5TA10765B,MAFMAK,328.5215872,3.63e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1844,2005,10.1039/C5TA10765B,MAFMAK,312.2043815,2.76e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1845,2006,10.1039/C5TA10765B,MAFMAK,296.7623231,1.85e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1846,2007,10.1039/C5TA10765B,MAFMAK,279.1876755,1.11e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1847,2008,10.1039/C5TA10765B,MAFMAK,264.1058959,5.87e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1848,2009,10.1039/C5TA10765B,MAFMAK,253.4565132,3.75e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1849,2010,10.1039/C5TA10765B,MAFMAK,242.7361216,2.3e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
1867,2028,10.1039/C6TA07939C,ABEXEN,343.0,0.0172,97.0,0.37,Me2NH,,,,,,
1868,2029,10.1039/C6TA07939C,ABEXEN,298.0,0.00291,97.0,0.37,Me2NH,,,,,,
1869,2030,10.1039/C6TA07939C,ABEXEN,343.0,2.97e-05,75.0,,Me2NH,,,,,,
1870,2031,10.1039/C6TA07939C,ABEXEN,343.0,1.4e-05,50.0,,Me2NH,,,,,,
1871,2032,10.1039/C6TA07939C,ABEXEN,343.0,1.82e-06,40.0,,Me2NH,,,,,,
1872,2033,10.1039/C6TA07939C,ABEXEN,337.8834978,0.01527617,97.0,0.37,Me2NH,,,,,,
1873,2034,10.1039/C6TA07939C,ABEXEN,332.9526575,0.013000723,97.0,0.37,Me2NH,,,,,,
1874,2035,10.1039/C6TA07939C,ABEXEN,328.0398634,0.011144545,97.0,0.37,Me2NH,,,,,,
1875,2036,10.1039/C6TA07939C,ABEXEN,322.9066767,0.009698604,97.0,0.37,Me2NH,,,,,,
1876,2037,10.1039/C6TA07939C,ABEXEN,317.9326746,0.00831977,97.0,0.37,Me2NH,,,,,,
1877,2038,10.1039/C6TA07939C,ABEXEN,312.9959029,0.007137975,97.0,0.37,Me2NH,,,,,,
1878,2039,10.1039/C6TA07939C,ABEXEN,307.8903048,0.005029521,97.0,0.37,Me2NH,,,,,,
1879,2040,10.1039/C6TA07939C,ABEXEN,302.9458454,0.003748892,97.0,0.37,Me2NH,,,,,,
1880,2041,10.1039/C6TA07939C,ABEXEN,297.9506951,0.002896124,97.0,0.37,Me2NH,,,,,,
1899,2060,10.1039/C7CC07766A,LELQOL,353.0,2.4e-07,50.0,0.34,,Ni-CAU-29,145.4765066099445,0.117,,,
1900,2061,10.1039/C7CC07766A,LELQOL,373.0,3.46e-07,50.0,0.34,,,145.4765066099445,0.117,,,
1901,2062,10.1039/C7CC07766A,LELQOL,393.0,6.02e-07,50.0,0.34,,,145.4765066099445,0.117,,,
1902,2063,10.1039/C7CC07766A,LELQOL,413.0,1.04e-06,50.0,0.34,,,145.4765066099445,0.117,,,
1903,2064,10.1039/C7CC07766A,LELQOL,353.0,1.35e-06,75.0,0.23,,,185.26495286223687,0.149,,,
1904,2065,10.1039/C7CC07766A,LELQOL,373.0,1.78e-06,75.0,0.23,,,185.26495286223687,0.149,,,
1905,2066,10.1039/C7CC07766A,LELQOL,393.0,2.6e-06,75.0,0.23,,,185.26495286223687,0.149,,,
1906,2067,10.1039/C7CC07766A,LELQOL,413.0,3.42e-06,75.0,0.23,,,185.26495286223687,0.149,,,
1907,2068,10.1039/C7CC07766A,LELQOL,353.0,5.62e-06,90.0,0.1,,,226.29678805991355,0.182,,,
1908,2069,10.1039/C7CC07766A,LELQOL,373.0,5.8e-06,90.0,0.1,,,226.29678805991355,0.182,,,
1909,2070,10.1039/C7CC07766A,LELQOL,393.0,6.85e-06,90.0,0.1,,,226.29678805991355,0.182,,,
1910,2071,10.1039/C7CC07766A,LELQOL,413.0,7.82e-06,90.0,0.1,,,226.29678805991355,0.182,,,
1950,2111,10.1039/C7DT03474A,KEKHUG,353.0,7.17e-06,95.0,0.31,,4,,,,,
1952,2113,10.1039/C7DT03474A,KEKLIY,353.0,6.47e-06,95.0,0.3,,1,,,,,
1953,2114,10.1039/C7DT03474A,KEKHUG,342.9143606,6.25e-06,95.0,0.31,,,,,,,
1954,2115,10.1039/C7DT03474A,KEKHUG,332.9027791,5.64e-06,95.0,0.31,,,,,,,
1955,2116,10.1039/C7DT03474A,KEKHUG,322.6410103,3.61e-06,95.0,0.31,,,,,,,
1956,2117,10.1039/C7DT03474A,KEKHUG,297.7634984,1.78e-06,95.0,0.31,,,,,,,
1963,2124,10.1039/C7DT03474A,KEKLIY,342.6875615,5.41e-06,95.0,0.3,,,,,,,
1964,2125,10.1039/C7DT03474A,KEKLIY,333.1378924,4.16e-06,95.0,0.3,,,,,,,
1965,2126,10.1039/C7DT03474A,KEKLIY,312.8049849,2e-06,95.0,0.3,,,,,,,
1966,2127,10.1039/C7DT03474A,KEKLIY,302.8027422,1.6e-06,95.0,0.3,,,,,,,
1967,2128,10.1039/C7DT03474A,KEKLIY,297.7759117,1.3e-06,95.0,0.3,,,,,,,
1968,2129,10.1039/C7TA03744A,GENMOE,298.0,1.1e-07,53.0,,,,,,,,
1969,2130,10.1039/C7TA03744A,GENMOE,298.0,8.1e-05,97.0,0.33,,,,,,,
1970,2131,10.1039/C7TA03744A,GENMOE,303.0,9.3e-05,97.0,0.33,,,,,,,
1971,2132,10.1039/C7TA03744A,GENMOE,283.907,4.37e-05,97.0,0.33,,,,,,,
1972,2133,10.1039/C7TA03744A,GENMOE,287.963,5.28e-05,97.0,0.33,,,,,,,
1973,2134,10.1039/C7TA03744A,GENMOE,290.956,6.07e-05,97.0,0.33,,,,,,,
1974,2135,10.1039/C7TA03744A,GENMOE,293.077,7e-05,97.0,0.33,,,,,,,
1975,2136,10.1039/C7TA03744A,GENMOE,298.0,4.53e-07,65.1238,,,,,,,,
1976,2137,10.1039/C7TA03744A,GENMOE,298.0,1.19e-06,75.2391,,,,,,,,
1977,2138,10.1039/C7TA03744A,GENMOE,298.0,5.12e-06,84.2088,,,,,,,,
1978,2139,10.1039/C8CC08700H,FIVTUC,348.0,0.0717,98.0,0.13,,,,,,,
1979,2140,10.1039/C8CC08700H,FIVTUC,298.0,0.0407,98.0,0.13,,,,,,,
1980,2141,10.1039/C8CC08700H,FIVTUC,308.0,0.0476,98.0,0.13,,,,,,,
1981,2142,10.1039/C8CC08700H,FIVTUC,318.0,0.0569,98.0,0.13,,,,,,,
1982,2143,10.1039/C8CC08700H,FIVTUC,328.0,0.0649,98.0,0.13,,,,,,,
1983,2144,10.1039/C8CC08700H,FIVTUC,338.0,0.0692,98.0,0.13,,,,,,,
1984,2145,10.1039/C8CC08700H,FIVTUC,338.0,0.000148,66.0,,,,,,,,
1985,2146,10.1039/C8CC08700H,FIVTUC,338.0,0.00253,80.0,,,,,,,,
1986,2147,10.1039/C8CC08700H,FIVTUC,338.0,0.00972,92.0,,,,,,,,
1987,2148,10.1039/C8CE00564H,QEWYID,303.0,1.98e-05,97.0,0.14,,,54.0,,,,
1988,2149,10.1039/C8CE00564H,QEWYID,303.0,6.16e-06,33.0,,,,38.0,,,,
1989,2150,10.1039/C8CE00564H,QEWYID,308.019282,2.14e-05,97.0,0.14,,,54.0,,,,
1990,2151,10.1039/C8CE00564H,QEWYID,305.4647646,2.08e-05,97.0,0.14,,,54.0,,,,
1991,2152,10.1039/C8CE00564H,QEWYID,300.0417058,1.89e-05,97.0,0.14,,,54.0,,,,
1992,2153,10.1039/C8CE00564H,QEWYID,296.4623152,1.8e-05,97.0,0.14,,,54.0,,,,
1993,2154,10.1039/C8DT02177E,XECJUK01,293.0,1.12e-08,50.0,,,3,8.064,,,,
1994,2155,10.1039/C8DT02177E,XECJUK01,293.0,9.05e-06,98.0,,,,27.63712,,,,
1995,2156,10.1039/C8DT02177E,XECJUK01,353.0,7.95e-06,44.0,0.16,,,7.391999999999999,,,,
1996,2157,10.1039/C8DT02177E,XECJUK01,343.1814984,7.39e-06,44.0,0.16,,,7.391999999999999,,,,
1997,2158,10.1039/C8DT02177E,XECJUK01,333.0214033,5.73e-06,44.0,0.16,,,7.391999999999999,,,,
1998,2159,10.1039/C8DT02177E,XECJUK01,323.0193262,6.04e-06,44.0,0.16,,,7.391999999999999,,,,
1999,2160,10.1039/C8DT02177E,XECJUK01,312.8627252,4.77e-06,44.0,0.16,,,7.391999999999999,,,,
2000,2161,10.1039/C8DT02177E,XECJUK01,303.0,3.7e-06,44.0,0.16,,,7.391999999999999,,,,
2019,2180,10.1039/C9DT02009H,LOHHUO,313.0,5.3e-09,80.0,,,IEF-2,,,,,
2020,2181,10.1039/C9DT02009H,LOHHUO,353.0,0.00012,80.0,,,IEF-2,,,,,
2021,2182,10.1039/C9DT02009H,LOHHUO,324.0227,1.37e-06,80.0,,,IEF-2,,,,,
2022,2183,10.1039/C9DT02009H,LOHHUO,333.9091,8.83e-06,80.0,,,IEF-2,,,,,
2023,2184,10.1039/C9DT02009H,LOHHUO,343.4545,5.05e-05,80.0,,,IEF-2,,,,,
2024,2185,10.1039/C9DT02269D,GOFTON,343.0,0.00082,98.0,0.46,,Ho-MOF,403.2,,,,
2025,2186,10.1039/C9DT02269D,GOFTON,298.0,3.2e-07,85.0,,,Ho-MOF,358.4,,,,
2026,2187,10.1039/C9DT02269D,GOFTON,313.0,0.0002,98.0,0.46,,Ho-MOF,403.2,,,,
2027,2188,10.1039/C9DT02269D,GOFTON,328.0,0.00045,98.0,0.46,,Ho-MOF,403.2,,,,
2028,2189,10.1039/C9NJ02025J,NOGJIF,303.0,6.14e-08,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2029,2190,10.1039/C9NJ02025J,NOGJIF,303.0,3.55e-07,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2030,2191,10.1039/C9NJ02025J,NOGJIF,303.0,6.82e-07,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2031,2192,10.1039/C9NJ02025J,NOGJIF,303.0,1.18e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2032,2193,10.1039/C9NJ02025J,NOGJIF,313.0,1.95e-07,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2033,2194,10.1039/C9NJ02025J,NOGJIF,313.0,3.61e-07,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2034,2195,10.1039/C9NJ02025J,NOGJIF,313.0,1.38e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2035,2196,10.1039/C9NJ02025J,NOGJIF,313.0,1.91e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2036,2197,10.1039/C9NJ02025J,NOGJIF,313.0,2.05e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2037,2198,10.1039/C9NJ02025J,NOGJIF,323.0,6.17e-07,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2038,2199,10.1039/C9NJ02025J,NOGJIF,323.0,6.83e-07,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2039,2200,10.1039/C9NJ02025J,NOGJIF,323.0,3.32e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2040,2201,10.1039/C9NJ02025J,NOGJIF,323.0,3.85e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2041,2202,10.1039/C9NJ02025J,NOGJIF,323.0,4.17e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2042,2203,10.1039/C9NJ02025J,NOGJIF,333.0,7.49e-07,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2043,2204,10.1039/C9NJ02025J,NOGJIF,333.0,1.19e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2044,2205,10.1039/C9NJ02025J,NOGJIF,333.0,7.81e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2045,2206,10.1039/C9NJ02025J,NOGJIF,333.0,9.43e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2046,2207,10.1039/C9NJ02025J,NOGJIF,333.0,9.98e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2047,2208,10.1039/C9NJ02025J,NOGJIF,343.0,1.19e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2048,2209,10.1039/C9NJ02025J,NOGJIF,343.0,1.91e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2049,2210,10.1039/C9NJ02025J,NOGJIF,343.0,8.67e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2050,2211,10.1039/C9NJ02025J,NOGJIF,343.0,9.22e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2051,2212,10.1039/C9NJ02025J,NOGJIF,343.0,1.16e-05,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2052,2213,10.1039/C9NJ02025J,NOGJIF,353.0,2.44e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2053,2214,10.1039/C9NJ02025J,NOGJIF,353.0,3.32e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2054,2215,10.1039/C9NJ02025J,NOGJIF,353.0,3.22e-05,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2055,2216,10.1039/C9NJ02025J,NOGJIF,353.0,6.53e-05,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2056,2217,10.1039/C9NJ02025J,NOGJIF,353.0,2.88e-05,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2057,2218,10.1039/C9NJ02025J,NOGJIF,363.0,3.71e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2058,2219,10.1039/C9NJ02025J,NOGJIF,363.0,7.31e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2059,2220,10.1039/C9NJ02025J,NOGJIF,363.0,4.85e-05,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2060,2221,10.1039/C9NJ02025J,NOGJIF,363.0,7.12e-05,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2061,2222,10.1039/C9NJ02025J,NOGJIF,363.0,5.56e-05,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2062,2223,10.1039/C9NJ02025J,NOGJIF,373.0,8.37e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2063,2224,10.1039/C9NJ02025J,NOGJIF,373.0,2.54e-05,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2064,2225,10.1039/C9NJ02025J,NOGJIF,373.0,0.000653,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2065,2226,10.1039/C9NJ02025J,NOGJIF,373.0,0.000128,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2066,2227,10.1039/C9NJ02025J,NOGJIF,373.0,0.000378,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2072,2233,10.1002/smll.202301122,MIL-88B-SB,333.1112592,0.025251515,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2073,2234,10.1002/smll.202301122,MIL-88B-SB,322.9181467,0.020424117,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2074,2235,10.1002/smll.202301122,MIL-88B-SB,312.8558736,0.01465443,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2075,2236,10.1002/smll.202301122,MIL-88B-SB,302.9559411,0.010283369,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2076,2237,10.1002/smll.202301122,MIL-88B-SB,292.8274836,0.007395699,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2082,2243,10.1002/smll.202301122,KUXREC,333.2311424,0.000149677,95.0,0.41,,MIL-88B,230.7,,,,
2083,2244,10.1002/smll.202301122,KUXREC,322.7503494,0.00010906,95.0,0.41,,MIL-88B,230.7,,,,
2084,2245,10.1002/smll.202301122,KUXREC,312.9146119,6.41e-05,95.0,0.41,,MIL-88B,230.7,,,,
2085,2246,10.1002/smll.202301122,KUXREC,302.7642375,3.77e-05,95.0,0.41,,MIL-88B,230.7,,,,
2086,2247,10.1002/smll.202301122,KUXREC,292.8309136,2.31e-05,95.0,0.41,,MIL-88B,230.7,,,,
2100,2261,10.1002/smll.202301122,MIL-88B-SB,298.0,7.15e-07,39.9436,0.27,imidazole,Im@MIL-88B-SB,48.713,,,,
2101,2262,10.1002/smll.202301122,MIL-88B-SB,298.0,1.64e-06,49.812,0.27,imidazole,Im@MIL-88B-SB,63.42,,,,
2102,2263,10.1002/smll.202301122,MIL-88B-SB,298.0,8.06e-06,60.2444,0.27,imidazole,Im@MIL-88B-SB,76.29,,,,
2103,2264,10.1002/smll.202301122,MIL-88B-SB,298.0,2.92e-05,69.8308,0.27,imidazole,Im@MIL-88B-SB,90.07,,,,
2104,2265,10.1002/smll.202301122,MIL-88B-SB,298.0,0.000113852,80.2632,0.27,imidazole,Im@MIL-88B-SB,102.94,,,,
2105,2266,10.1002/smll.202301122,MIL-88B-SB,298.0,0.001102174,89.8496,0.27,imidazole,Im@MIL-88B-SB,169.12,,,,
2106,2267,10.1002/smll.202301122,MIL-88B-SB,298.0,0.003698963,94.9248,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2107,2268,10.1002/smll.202301122,KUXREC,298.0,3.62e-07,59.9624,0.41,,MIL-88B,170.04,,,,
2108,2269,10.1002/smll.202301122,KUXREC,298.0,1.41e-06,69.8308,0.41,,MIL-88B,184.662,,,,
2109,2270,10.1002/smll.202301122,KUXREC,298.0,5.12e-06,79.9812,0.41,,MIL-88B,198.53,,,,
2110,2271,10.1002/smll.202301122,KUXREC,298.0,1.09e-05,89.8496,0.41,,MIL-88B,216.912,,,,
2111,2272,10.1002/smll.202301122,KUXREC,298.0,1.37e-05,94.6429,0.41,,MIL-88B,230.7,,,,
2112,2273,10.1002/adma.201703301,GELQOG01,353.0,6.5e-07,50.0,,Me2NH,,,,,,
2113,2274,10.1002/adma.201703301,GELQOG01,353.0,9.97e-07,54.9681,,Me2NH,,,,,,
2114,2275,10.1002/adma.201703301,GELQOG01,353.0,1.56e-06,60.0479,,Me2NH,,,,,,
2115,2276,10.1002/adma.201703301,GELQOG01,353.0,2.79e-06,64.8403,,Me2NH,,,,,,
2116,2277,10.1002/adma.201703301,GELQOG01,353.0,4.74e-06,69.8243,,Me2NH,,,,,,
2117,2278,10.1002/adma.201703301,GELQOG01,353.0,8.5e-06,75.0,,Me2NH,,,,,,
2118,2279,10.1002/adma.201703301,GELQOG01,353.0,1.16e-05,80.1757,,Me2NH,,,,,,
2119,2280,10.1002/adma.201703301,GELQOG01,353.0,2.73e-05,85.1597,,Me2NH,,,,,,
2120,2281,10.1002/adma.201703301,GELQOG01,353.0,5e-05,90.0,,Me2NH,,,,,,
2121,2282,10.1002/adma.201703301,GELQOG01,353.0,0.001081509,94.7444,,Me2NH,,,,,,
2122,2283,10.1002/adma.201703301,GELQOG01,353.0,0.0055,98.0,0.29,Me2NH,,,,,,
2123,2284,10.1002/adma.201703301,GELQOG01,343.2262582,0.00312879,98.0,0.29,Me2NH,,,,,,
2124,2285,10.1002/adma.201703301,GELQOG01,333.1523206,0.002522762,98.0,0.29,Me2NH,,,,,,
2125,2286,10.1002/adma.201703301,GELQOG01,322.9786382,0.002067539,98.0,0.29,Me2NH,,,,,,
2126,2287,10.1002/adma.201703301,GELQOG01,312.9528036,0.001416986,98.0,0.29,Me2NH,,,,,,
2127,2288,10.1002/anie.201309077,XIYYEL,298.0,4.49e-05,30.0992,,"Me2NH,H2SO4",,25.91533959439227,,,,0.0204
2128,2289,10.1002/anie.201309077,XIYYEL,298.0,4.61e-05,40.2975,,"Me2NH,H2SO4",,31.1238667942235,,,,0.0244
2129,2290,10.1002/anie.201309077,XIYYEL,298.0,8.43e-05,50.2833,,"Me2NH,H2SO4",,32.69476372924649,,,,0.0256
2130,2291,10.1002/anie.201309077,XIYYEL,298.0,0.001445906,60.2691,,"Me2NH,H2SO4",,36.24346791991126,,,,0.0283
2131,2292,10.1002/anie.201309077,XIYYEL,298.0,0.005174162,70.255,,"Me2NH,H2SO4",,40.87309784479791,,,,0.0318
2132,2293,10.1002/anie.201309077,XIYYEL,298.0,0.017370407,80.0283,,"Me2NH,H2SO4",,47.54521963824288,,,,0.0368
2133,2294,10.1002/anie.201309077,XIYYEL,298.0,0.034895546,94.051,,"Me2NH,H2SO4",,61.09945446915651,,,,0.0468
2134,2295,10.1002/anie.201309077,XIYYEL,422.9545916,0.000107749,0.0,,"Me2NH,H2SO4",,0.0,,,,0.0
2135,2296,10.1002/anie.201309077,XIYYEL,412.9484104,0.000104324,0.0,,"Me2NH,H2SO4",,0.0,,,,0.0
2136,2297,10.1002/anie.201309077,XIYYEL,402.6769967,0.000103241,0.0,,"Me2NH,H2SO4",,0.0,,,,0.0
2137,2298,10.1002/anie.201309077,XIYYEL,392.7668065,0.000102046,0.0,,"Me2NH,H2SO4",,0.0,,,,0.0
2138,2299,10.1002/anie.201309077,XIYYEL,382.807356,0.000101131,0.0,,"Me2NH,H2SO4",,0.0,,,,0.0
2139,2300,10.1002/anie.201309077,XIYYEL,372.9673281,9.93e-05,0.0,,"Me2NH,H2SO4",,0.0,,,,0.0
2201,2362,10.1002/chem.201601964,ZALZOE,298.0,2.96e-09,40.1786,,DMF,1H2ODMF,,,,,
2202,2363,10.1002/chem.201601964,ZALZOE,298.0,5.46e-09,65.1786,,DMF,1H2ODMF,,,,,
2203,2364,10.1002/chem.201601964,ZALZOE,298.0,1.64e-08,75.1786,,DMF,1H2ODMF,,,,,
2204,2365,10.1002/chem.201601964,ZALZOE,298.0,5.92e-06,85.3571,,DMF,1H2ODMF,,,,,
2205,2366,10.1002/chem.201601964,ZALZOE,298.0,1.08e-05,95.0,,DMF,1H2ODMF,,,,,
2206,2367,10.1002/chem.201601964,ZALZOE,308.089,1.26e-05,95.0,1.1,DMF,1H2ODMF,,,,,
2207,2368,10.1002/chem.201601964,ZALZOE,318.28,6.29e-05,95.0,1.1,DMF,1H2ODMF,,,,,
2208,2369,10.1002/chem.201601964,ZALZOE,328.089,0.000345912,95.0,1.1,DMF,1H2ODMF,,,,,
2209,2370,10.1002/chem.201601964,ZALZOE,338.025,0.00187421,95.0,1.1,DMF,1H2ODMF,,,,,
2210,2371,10.1002/chem.201704771,XEWCUA,383.0,6e-09,50.0,,,,220.07984333299285,0.177,,,
2211,2372,10.1002/chem.201704771,XEWCUA,372.8505168,4.32e-09,50.0,,,,220.07984333299285,0.177,,,
2212,2373,10.1002/chem.201704771,XEWCUA,363.0844752,2.43e-09,50.0,,,,220.07984333299285,0.177,,,
2213,2374,10.1002/chem.201704771,XEWCUA,352.7548389,1.51e-09,50.0,,,,220.07984333299285,0.177,,,
2214,2375,10.1002/chem.201704771,XEWCUA,403.0,1.1e-05,100.0,,,,466.2708545190527,0.375,,,
2215,2376,10.1002/chem.201704771,XEWCUA,392.8007479,4.39e-06,100.0,,,,466.2708545190527,0.375,,,
2216,2377,10.1002/chem.201704771,XEWCUA,383.0,2.47e-06,100.0,,,,466.2708545190527,0.375,,,
2217,2378,10.1002/chem.201704771,XEWCUA,372.7907488,1.53e-06,100.0,,,,466.2708545190527,0.375,,,
2218,2379,10.1002/chem.201704771,XEWCUA,362.4659282,1.12e-06,100.0,,,,466.2708545190527,0.375,,,
2219,2380,10.1002/chem.201704771,XEWCUA,353.0,9.9e-07,100.0,,,,466.2708545190527,0.375,,,
2220,2381,10.1002/chem.201801844,DIGMUE,353.0,8.04e-07,43.0,,,,205.1591759883832,0.165,,,
2221,2382,10.1002/chem.201801844,DIGMUE,363.0,9.87e-07,43.0,,,,205.1591759883832,0.165,,,
2222,2383,10.1002/chem.201801844,DIGMUE,373.0,2.42e-06,43.0,,,,205.1591759883832,0.165,,,
2223,2384,10.1002/chem.201801844,DIGMUE,343.0,1.1e-06,53.0,,,,217.59306544222457,0.175,,,
2224,2385,10.1002/chem.201801844,DIGMUE,353.0,2.39e-06,53.0,,,,217.59306544222457,0.175,,,
2225,2386,10.1002/chem.201801844,DIGMUE,363.0,6.83e-06,53.0,,,,217.59306544222457,0.175,,,
2226,2387,10.1002/chem.201801844,DIGMUE,373.0,3.41e-05,53.0,,,,217.59306544222457,0.175,,,
