level_0,index,DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
418,418,10.1021/acs.cgd.2c00875,YEQSIA,313.0,2.84e-05,93.0,,CH3CN,2,52.222335706133904,0.042,,,
419,419,10.1021/acs.cgd.2c00875,YEQSIA,323.0,8.4e-05,93.0,,CH3CN,2,52.222335706133904,0.042,,,
420,420,10.1021/acs.cgd.2c00875,YEQSIA,333.0,0.000167,93.0,,CH3CN,2,52.222335706133904,0.042,,,
421,421,10.1021/acs.cgd.2c00875,YEQSIA,343.0,0.000419,93.0,,CH3CN,2,52.222335706133904,0.042,,,
422,422,10.1021/acs.cgd.2c00875,YEQSIA,353.0,0.000675,93.0,,CH3CN,2,52.222335706133904,0.042,,,
423,423,10.1021/acs.cgd.2c00875,YEQSIA,363.0,0.00084,93.0,,CH3CN,2,52.222335706133904,0.042,,,
424,424,10.1021/acs.cgd.2c00875,YEQSIA,373.0,0.00155,93.0,,CH3CN,2,52.222335706133904,0.042,,,
425,425,10.1021/acs.cgd.2c00875,YEQSIA,303.0,0.000333,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
426,426,10.1021/acs.cgd.2c00875,YEQSIA,313.0,0.000446,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
427,427,10.1021/acs.cgd.2c00875,YEQSIA,323.0,0.000534,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
428,428,10.1021/acs.cgd.2c00875,YEQSIA,333.0,0.000727,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
429,429,10.1021/acs.cgd.2c00875,YEQSIA,343.0,0.0011,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
430,430,10.1021/acs.cgd.2c00875,YEQSIA,353.0,0.00161,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
431,431,10.1021/acs.cgd.2c00875,YEQSIA,363.0,0.00274,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
432,432,10.1021/acs.cgd.2c00875,YEQSIA,373.0,0.00314,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
566,566,10.1021/cm302381k,NEZWOG01,294.0,5.6e-06,98.0,,,LaHPA-1,,,,,
579,579,10.1021/cm302381k,NEZWOG01,292.1439569,5.18e-06,98.0,,,LaHPA-1,,,,,
580,580,10.1021/cm302381k,NEZWOG01,290.1443758,4.9e-06,98.0,,,LaHPA-1,,,,,
581,581,10.1021/cm302381k,NEZWOG01,296.1225711,1.67e-06,55.0,,,LaHPA-1,,,,,
582,582,10.1021/cm302381k,NEZWOG01,292.1234748,1.59e-06,55.0,,,LaHPA-1,,,,,
583,583,10.1021/cm302381k,NEZWOG01,290.1443758,1.5e-06,55.0,,,LaHPA-1,,,,,
584,584,10.1021/acs.chemmater.6b01286,ITIPOS,293.2932,8.25e-06,95.0,0.34,,1,,,,,
585,585,10.1021/acs.chemmater.6b01286,ITIPOS,298.2971,1.05e-05,95.0,0.34,,,,,,,
586,586,10.1021/acs.chemmater.6b01286,ITIPOS,304.2269,1.33e-05,95.0,0.34,,,,,,,
587,587,10.1021/acs.chemmater.6b01286,ITIPOS,310.1571,1.74e-05,95.0,0.34,,,,,,,
588,588,10.1021/acs.chemmater.6b01286,ITIPOS,315.344,1.94e-05,95.0,0.34,,,,,,,
589,589,10.1021/acs.chemmater.6b01286,ITIPOS,321.0894,2.6e-05,95.0,0.34,,,,,,,
590,590,10.1021/acs.chemmater.6b01286,ITIPOS,325.9059,2.89e-05,95.0,0.34,,,,,,,
591,591,10.1021/acs.chemmater.6b01286,ITIPOS,331.0937,3.39e-05,95.0,0.34,,,,,,,
592,592,10.1021/acs.chemmater.6b01286,ITIPOS,336.0967,4.08e-05,95.0,0.34,,,,,,,
593,593,10.1021/acs.chemmater.6b01286,ITIPOS,340.7298,5.05e-05,95.0,0.34,,,,,,,
594,594,10.1021/acs.chemmater.6b01286,ITIPOS,345.3615,5.78e-05,95.0,0.34,,,,,,,
595,595,10.1021/acs.chemmater.6b01286,ITIPOS,349.8094,7.15e-05,95.0,0.34,,,,,,,
596,596,10.1021/acs.chemmater.6b01286,ITIPOS,354.0717,8.61e-05,95.0,0.34,,,,,,,
597,597,10.1021/acs.chemmater.6b01286,ITIPOS,293.4394,7.3e-07,80.0,0.42,,,,,,,
598,598,10.1021/acs.chemmater.6b01286,ITIPOS,298.2602,1.06e-06,80.0,0.42,,,,,,,
599,599,10.1021/acs.chemmater.6b01286,ITIPOS,304.1921,1.54e-06,80.0,0.42,,,,,,,
600,600,10.1021/acs.chemmater.6b01286,ITIPOS,309.9359,1.86e-06,80.0,0.42,,,,,,,
601,601,10.1021/acs.chemmater.6b01286,ITIPOS,315.4953,2.36e-06,80.0,0.42,,,,,,,
602,602,10.1021/acs.chemmater.6b01286,ITIPOS,320.8708,3.25e-06,80.0,0.42,,,,,,,
603,603,10.1021/acs.chemmater.6b01286,ITIPOS,326.0603,4.24e-06,80.0,0.42,,,,,,,
604,604,10.1021/acs.chemmater.6b01286,ITIPOS,331.0633,5.11e-06,80.0,0.42,,,,,,,
605,605,10.1021/acs.chemmater.6b01286,ITIPOS,336.0654,5.84e-06,80.0,0.42,,,,,,,
606,606,10.1021/acs.chemmater.6b01286,ITIPOS,340.7002,8.04e-06,80.0,0.42,,,,,,,
607,607,10.1021/acs.chemmater.6b01286,ITIPOS,345.332,9.18e-06,80.0,0.42,,,,,,,
608,608,10.1021/acs.chemmater.6b01286,ITIPOS,349.7794,1.11e-05,80.0,0.42,,,,,,,
609,609,10.1021/acs.chemmater.6b01286,ITIPOS,354.2273,1.37e-05,80.0,0.42,,,,,,,
610,610,10.1021/acs.chemmater.6b01286,ITIPOS,293.4155,1.66e-07,70.0,0.43,,,,,,,
611,611,10.1021/acs.chemmater.6b01286,ITIPOS,298.235,2.22e-07,70.0,0.43,,,,,,,
612,612,10.1021/acs.chemmater.6b01286,ITIPOS,304.1652,2.88e-07,70.0,0.43,,,,,,,
613,613,10.1021/acs.chemmater.6b01286,ITIPOS,309.9097,3.66e-07,70.0,0.43,,,,,,,
614,614,10.1021/acs.chemmater.6b01286,ITIPOS,315.4695,4.76e-07,70.0,0.43,,,,,,,
615,615,10.1021/acs.chemmater.6b01286,ITIPOS,320.8433,5.87e-07,70.0,0.43,,,,,,,
616,616,10.1021/acs.chemmater.6b01286,ITIPOS,325.8514,9.7e-07,70.0,0.43,,,,,,,
617,617,10.1021/acs.chemmater.6b01286,ITIPOS,331.0391,1.14e-06,70.0,0.43,,,,,,,
618,618,10.1021/acs.chemmater.6b01286,ITIPOS,335.8569,1.37e-06,70.0,0.43,,,,,,,
619,619,10.1021/acs.chemmater.6b01286,ITIPOS,340.6742,1.6e-06,70.0,0.43,,,,,,,
620,620,10.1021/acs.chemmater.6b01286,ITIPOS,345.3064,1.87e-06,70.0,0.43,,,,,,,
621,621,10.1021/acs.chemmater.6b01286,ITIPOS,349.7538,2.25e-06,70.0,0.43,,,,,,,
622,622,10.1021/acs.chemmater.6b01286,ITIPOS,354.016,2.71e-06,70.0,0.43,,,,,,,
623,623,10.1021/acs.chemmater.6b01286,ITIPOS,293.4002,6.38e-08,60.0,0.42,,,,,,,
624,624,10.1021/acs.chemmater.6b01286,ITIPOS,298.2218,9.74e-08,60.0,0.42,,,,,,,
625,625,10.1021/acs.chemmater.6b01286,ITIPOS,304.1537,1.41e-07,60.0,0.42,,,,,,,
626,626,10.1021/acs.chemmater.6b01286,ITIPOS,309.8982,1.79e-07,60.0,0.42,,,,,,,
627,627,10.1021/acs.chemmater.6b01286,ITIPOS,315.272,2.2e-07,60.0,0.42,,,,,,,
628,628,10.1021/acs.chemmater.6b01286,ITIPOS,320.8305,2.65e-07,60.0,0.42,,,,,,,
629,629,10.1021/acs.chemmater.6b01286,ITIPOS,326.0212,3.73e-07,60.0,0.42,,,,,,,
630,630,10.1021/acs.chemmater.6b01286,ITIPOS,331.0246,4.61e-07,60.0,0.42,,,,,,,
631,631,10.1021/acs.chemmater.6b01286,ITIPOS,335.8424,5.54e-07,60.0,0.42,,,,,,,
632,632,10.1021/acs.chemmater.6b01286,ITIPOS,340.6597,6.49e-07,60.0,0.42,,,,,,,
633,633,10.1021/acs.chemmater.6b01286,ITIPOS,345.2927,8.01e-07,60.0,0.42,,,,,,,
634,634,10.1021/acs.chemmater.6b01286,ITIPOS,349.7393,9.13e-07,60.0,0.42,,,,,,,
635,635,10.1021/acs.chemmater.6b01286,ITIPOS,354.0015,1.1e-06,60.0,0.42,,,,,,,
765,860,10.1021/acs.inorgchem.1c01522,FATKAO,303.0,8.79e-08,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
766,861,10.1021/acs.inorgchem.1c01522,FATKAO,313.0,1.86e-07,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
767,862,10.1021/acs.inorgchem.1c01522,FATKAO,323.0,3.18e-07,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
768,863,10.1021/acs.inorgchem.1c01522,FATKAO,333.0,6.38e-07,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
769,864,10.1021/acs.inorgchem.1c01522,FATKAO,343.0,1.42e-06,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
770,865,10.1021/acs.inorgchem.1c01522,FATKAO,353.0,3.4e-06,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
771,866,10.1021/acs.inorgchem.1c01522,FATKAO,363.0,7.61e-06,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
772,867,10.1021/acs.inorgchem.1c01522,FATKAO,373.0,1.65e-05,68.0,0.73,,1 Gd,177.80461918993208,0.143,,,
773,868,10.1021/acs.inorgchem.1c01522,FATKAO,303.0,1.82e-07,75.0,,,1 Gd,186.5083418076211,0.15,,,
774,869,10.1021/acs.inorgchem.1c01522,FATKAO,313.0,3.4e-07,75.0,,,1 Gd,186.5083418076211,0.15,,,
775,870,10.1021/acs.inorgchem.1c01522,FATKAO,323.0,5.76e-07,75.0,,,1 Gd,186.5083418076211,0.15,,,
776,871,10.1021/acs.inorgchem.1c01522,FATKAO,333.0,9.81e-07,75.0,,,1 Gd,186.5083418076211,0.15,,,
777,872,10.1021/acs.inorgchem.1c01522,FATKAO,343.0,3.83e-06,75.0,,,1 Gd,186.5083418076211,0.15,,,
778,873,10.1021/acs.inorgchem.1c01522,FATKAO,353.0,7.21e-06,75.0,,,1 Gd,186.5083418076211,0.15,,,
779,874,10.1021/acs.inorgchem.1c01522,FATKAO,363.0,1.21e-05,75.0,,,1 Gd,186.5083418076211,0.15,,,
780,875,10.1021/acs.inorgchem.1c01522,FATKAO,373.0,3.15e-05,75.0,,,1 Gd,186.5083418076211,0.15,,,
781,876,10.1021/acs.inorgchem.1c01522,FATKAO,303.0,4.32e-07,85.0,,,1 Gd,198.9422312614625,0.16,,,
782,877,10.1021/acs.inorgchem.1c01522,FATKAO,313.0,8.1e-07,85.0,,,1 Gd,198.9422312614625,0.16,,,
783,878,10.1021/acs.inorgchem.1c01522,FATKAO,323.0,1.42e-06,85.0,,,1 Gd,198.9422312614625,0.16,,,
784,879,10.1021/acs.inorgchem.1c01522,FATKAO,333.0,3.4e-06,85.0,,,1 Gd,198.9422312614625,0.16,,,
785,880,10.1021/acs.inorgchem.1c01522,FATKAO,343.0,8.79e-06,85.0,,,1 Gd,198.9422312614625,0.16,,,
786,881,10.1021/acs.inorgchem.1c01522,FATKAO,353.0,4.18e-05,85.0,,,1 Gd,198.9422312614625,0.16,,,
787,882,10.1021/acs.inorgchem.1c01522,FATKAO,363.0,8.09e-05,85.0,,,1 Gd,198.9422312614625,0.16,,,
788,883,10.1021/acs.inorgchem.1c01522,FATKAO,373.0,0.000165,85.0,,,1 Gd,198.9422312614625,0.16,,,
789,884,10.1021/acs.inorgchem.1c01522,FATKAO,303.0,8.87e-07,93.0,,,1 Gd,210.13273176991976,0.169,,,
790,885,10.1021/acs.inorgchem.1c01522,FATKAO,313.0,1.42e-06,93.0,,,1 Gd,210.13273176991976,0.169,,,
791,886,10.1021/acs.inorgchem.1c01522,FATKAO,323.0,2.43e-06,93.0,,,1 Gd,210.13273176991976,0.169,,,
792,887,10.1021/acs.inorgchem.1c01522,FATKAO,333.0,4.43e-06,93.0,,,1 Gd,210.13273176991976,0.169,,,
793,888,10.1021/acs.inorgchem.1c01522,FATKAO,343.0,1.21e-05,93.0,,,1 Gd,210.13273176991976,0.169,,,
794,889,10.1021/acs.inorgchem.1c01522,FATKAO,353.0,0.000182,93.0,,,1 Gd,210.13273176991976,0.169,,,
795,890,10.1021/acs.inorgchem.1c01522,FATKAO,363.0,0.000283,93.0,,,1 Gd,210.13273176991976,0.169,,,
796,891,10.1021/acs.inorgchem.1c01522,FATKAO,373.0,0.000622,93.0,,,1 Gd,210.13273176991976,0.169,,,
797,892,10.1021/acs.inorgchem.1c01522,FATKAO,303.0,6.58e-06,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
798,893,10.1021/acs.inorgchem.1c01522,FATKAO,313.0,9.04e-06,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
799,894,10.1021/acs.inorgchem.1c01522,FATKAO,323.0,1.34e-05,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
800,895,10.1021/acs.inorgchem.1c01522,FATKAO,333.0,2.18e-05,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
801,896,10.1021/acs.inorgchem.1c01522,FATKAO,343.0,0.000295,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
802,897,10.1021/acs.inorgchem.1c01522,FATKAO,353.0,0.000497,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
803,898,10.1021/acs.inorgchem.1c01522,FATKAO,363.0,0.000787,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
804,899,10.1021/acs.inorgchem.1c01522,FATKAO,373.0,0.00201,98.0,0.93,,1 Gd,210.13273176991976,0.169,,,
1147,1242,10.1021/acs.inorgchem.6b03147,OJOZIY,353.0,9.06e-05,95.0,0.7,,2 Dy,62.0,,,,
1148,1243,10.1021/acs.inorgchem.6b03147,OJOZIY,342.9202402,3.84e-05,95.0,0.7,,2 Dy,62.0,,,,
1149,1244,10.1021/acs.inorgchem.6b03147,OJOZIY,332.8772914,1.73e-05,95.0,0.7,,2 Dy,62.0,,,,
1150,1245,10.1021/acs.inorgchem.6b03147,OJOZIY,323.0391523,9.48e-06,95.0,0.7,,2 Dy,62.0,,,,
1151,1246,10.1021/acs.inorgchem.6b03147,OJOZIY,312.9018834,4.03e-06,95.0,0.7,,2 Dy,62.0,,,,
1152,1247,10.1021/acs.inorgchem.6b03147,OJOZIY,298.0,1.84e-06,95.0,0.7,,2 Dy,62.0,,,,
1157,1252,10.1021/acs.inorgchem.8b01023,JICJIR,298.0,8.3e-06,0.0,,,,,,,,
1162,1257,10.1021/acs.inorgchem.8b01023,JICJIR,313.0,1.05e-05,0.0,,,,,,,,
1167,1262,10.1021/acs.inorgchem.8b01023,JICJIR,323.0,2.82e-05,0.0,,,,,,,,
1172,1267,10.1021/acs.inorgchem.8b01023,JICJIR,333.0,3.9e-05,0.0,,,,,,,,
1177,1272,10.1021/acs.inorgchem.8b01023,JICJIR,343.0,5.29e-05,0.0,,,,,,,,
1182,1277,10.1021/acs.inorgchem.8b01023,JICJIR,353.0,8.7e-05,0.0,,,,,,,,
1187,1282,10.1021/acs.inorgchem.8b01023,JICJIR,363.0,0.000105,0.0,,,,,,,,
1192,1287,10.1021/acs.inorgchem.8b01023,JICJIR,373.0,0.000788,0.0,,,,,,,,
1197,1292,10.1021/acs.inorgchem.8b01023,JICJIR,383.0,0.000991,0.0,,,,,,,,
1202,1297,10.1021/acs.inorgchem.8b01023,JICJIR,393.0,0.00118,0.0,,,,,,,,
1207,1302,10.1021/acs.inorgchem.8b01023,JICJIR,403.0,0.0014,0.0,,,,,,,,
1212,1307,10.1021/acs.inorgchem.8b01023,JICJIR,413.0,0.00155,0.0,,,,,,,,
1217,1312,10.1021/acs.inorgchem.8b01023,JICJIR,423.0,0.00201,0.0,,,,,,,,
1347,1442,10.1021/jacs.2c04900,DEKVIC,353.3206845,0.000104821,99.0,0.51,,MFM-300,,,,,
1348,1443,10.1021/jacs.2c04900,DEKVIC,343.1132033,8.03e-05,99.0,0.51,,MFM-300,,,,,
1349,1444,10.1021/jacs.2c04900,DEKVIC,333.0402579,4.72e-05,99.0,0.51,,MFM-300,,,,,
1350,1445,10.1021/jacs.2c04900,DEKVIC,312.9880658,1.69e-05,99.0,0.51,,MFM-300,,,,,
1351,1446,10.1021/jacs.2c04900,DEKVIC,298.0,5.72e-06,99.0,0.51,,MFM-300,,,,,
1352,1447,10.1021/jacs.2c04900,DEKVIC,298.0,4.5e-08,32.3123,,,MFM-300,,,,,
1353,1448,10.1021/jacs.2c04900,DEKVIC,298.0,9.05e-08,44.5045,,,MFM-300,,,,,
1354,1449,10.1021/jacs.2c04900,DEKVIC,298.0,2.65e-07,61.1111,,,MFM-300,,,,,
1355,1450,10.1021/jacs.2c04900,DEKVIC,298.0,1.83e-06,80.2402,,,MFM-300,,,,,
1356,1451,10.1021/jacs.2c04900,DEKVIC,298.0,5.09e-06,90.5405,,,MFM-300,,,,,
1357,1452,10.1021/jacs.2c04900,DEKVIC,298.0,5.72e-06,99.1592,,,MFM-300,,,,,
1441,1557,10.1021/jacs.5b10999,FUYCEJ,317.9872678,0.001389144,98.0,0.43,Me2NH,Ti-CAT-5,,,,,
1442,1558,10.1021/jacs.5b10999,FUYCEJ,307.8116439,0.00096654,98.0,0.43,Me2NH,Ti-CAT-5,,,,,
1443,1559,10.1021/jacs.5b10999,FUYCEJ,287.7283844,0.000304245,98.0,0.43,Me2NH,Ti-CAT-5,,,,,
1444,1560,10.1021/jacs.5b10999,FUYCEJ,298.0,4.3e-06,50.0,,Me2NH,Ti-CAT-5,,,,,
1445,1561,10.1021/jacs.5b10999,FUYCEJ,298.0,7.65e-06,60.2722,,Me2NH,Ti-CAT-5,,,,,
1446,1562,10.1021/jacs.5b10999,FUYCEJ,298.0,3.08e-05,70.3687,,Me2NH,Ti-CAT-5,,,,,
1447,1563,10.1021/jacs.5b10999,FUYCEJ,298.0,0.000137889,80.0171,,Me2NH,Ti-CAT-5,,,,,
1448,1564,10.1021/jacs.5b10999,FUYCEJ,298.0,0.000190138,90.2798,,Me2NH,Ti-CAT-5,,,,,
1449,1565,10.1021/jacs.5b10999,FUYCEJ,298.0,0.00082,98.0,,Me2NH,Ti-CAT-5,,,,,
1450,1566,10.1021/jacs.6b12847,GEGPEQ,373.686492,5.61e-05,98.0,1.5,,1a,,,,,
1451,1567,10.1021/jacs.6b12847,GEGPEQ,362.6617925,1.32e-05,98.0,1.5,,1a,,,,,
1452,1568,10.1021/jacs.6b12847,GEGPEQ,353.1160728,3.07e-06,98.0,1.5,,1a,,,,,
1453,1569,10.1021/jacs.6b12847,GEGPEQ,342.9825765,1.04e-06,98.0,1.5,,1a,,,,,
1475,1591,10.1021/jacs.6b12847,GEGPEQ,342.83,1.01e-06,98.0,1.5,,1a,,,,,
1476,1592,10.1021/jacs.6b12847,GEGPEQ,352.951,2.79e-06,98.0,1.5,,1a,,,,,
1477,1593,10.1021/jacs.6b12847,GEGPEQ,363.268,1.39e-05,98.0,1.5,,1a,,,,,
1478,1594,10.1021/jacs.6b12847,GEGPEQ,373.195,5.29e-05,98.0,1.5,,1a,,,,,
1479,1640,10.1021/jacs.7b07987,JEFROE,292.657,0.001544187,95.0,0.17,,Pr-PCMOF,,,,,
1480,1641,10.1021/jacs.7b07987,JEFROE,304.617,0.001874304,95.0,0.17,,Pr-PCMOF,,,,,
1481,1642,10.1021/jacs.7b07987,JEFROE,315.978,0.00221284,95.0,0.17,,Pr-PCMOF,,,,,
1482,1643,10.1021/jacs.7b07987,JEFROE,326.44,0.002541265,95.0,0.17,,Pr-PCMOF,,,,,
1483,1644,10.1021/jacs.7b07987,JEFROE,336.451,0.002838703,95.0,0.17,,Pr-PCMOF,,,,,
1484,1645,10.1021/jacs.7b07987,JEFROE,345.715,0.003127447,95.0,0.17,,Pr-PCMOF,,,,,
1485,1646,10.1021/jacs.7b07987,JEFROE,354.531,0.003445561,95.0,0.17,,Pr-PCMOF,,,,,
1486,1647,10.1021/jacs.7b07987,JEFROE,358.0,0.0039,95.0,0.17,,Pr-PCMOF,,,,,
1516,1677,10.1021/ja9040016,VUKXUV,307.1885185,0.016464253,98.0,0.63,"NH3,adp",,,,,,
1517,1678,10.1021/ja9040016,VUKXUV,304.1797337,0.012658893,98.0,0.63,"NH3,adp",,,,,,
1518,1679,10.1021/ja9040016,VUKXUV,301.2293168,0.01010778,98.0,0.63,"NH3,adp",,,,,,
1519,1680,10.1021/ja9040016,VUKXUV,298.0,0.008,98.0,0.63,"NH3,adp",,,,,,
1520,1681,10.1021/ja9040016,VUKXUV,298.0,6e-06,70.0,0.63,"NH3,adp",,,,,,
1614,1775,10.1016/j.poly.2018.11.015,HINTIK,373.0,2.58e-05,98.0,0.95,,,71.49486435958808,0.0575,,,
1615,1776,10.1016/j.poly.2018.11.015,HINTIK,298.0,1.12e-08,98.0,0.95,,,71.49486435958808,0.0575,,,
1616,1777,10.1016/j.poly.2018.11.015,HINTIK,373.0,9.75e-05,68.0,1.25,,,71.49486435958808,0.0575,,,
1617,1778,10.1016/j.poly.2018.11.015,HINTIK,313.0,6.59e-10,68.0,1.25,,,71.49486435958808,0.0575,,,
1618,1779,10.1016/j.poly.2018.11.015,HINTIK,323.0,1.83e-09,68.0,1.25,,,71.49486435958808,0.0575,,,
1619,1780,10.1016/j.poly.2018.11.015,HINTIK,333.0,4.4e-09,68.0,1.25,,,71.49486435958808,0.0575,,,
1620,1781,10.1016/j.poly.2018.11.015,HINTIK,343.0,1.03e-08,68.0,1.25,,,71.49486435958808,0.0575,,,
1621,1782,10.1016/j.poly.2018.11.015,HINTIK,353.0,7.94e-08,68.0,1.25,,,71.49486435958808,0.0575,,,
1622,1783,10.1016/j.poly.2018.11.015,HINTIK,363.0,1.68e-07,68.0,1.25,,,71.49486435958808,0.0575,,,
1623,1784,10.1016/j.poly.2018.11.015,HINTIK,303.0,5.18e-10,75.0,,,,77.21445350835512,0.0621,,,
1624,1785,10.1016/j.poly.2018.11.015,HINTIK,313.0,2.29e-09,75.0,,,,77.21445350835512,0.0621,,,
1625,1786,10.1016/j.poly.2018.11.015,HINTIK,323.0,1.37e-08,75.0,,,,77.21445350835512,0.0621,,,
1626,1787,10.1016/j.poly.2018.11.015,HINTIK,333.0,2.63e-08,75.0,,,,77.21445350835512,0.0621,,,
1627,1788,10.1016/j.poly.2018.11.015,HINTIK,343.0,3.74e-08,75.0,,,,77.21445350835512,0.0621,,,
1628,1789,10.1016/j.poly.2018.11.015,HINTIK,353.0,8.51e-08,75.0,,,,77.21445350835512,0.0621,,,
1629,1790,10.1016/j.poly.2018.11.015,HINTIK,363.0,2.24e-07,75.0,,,,77.21445350835512,0.0621,,,
1630,1791,10.1016/j.poly.2018.11.015,HINTIK,373.0,1.61e-06,75.0,,,,77.21445350835512,0.0621,,,
1631,1792,10.1016/j.poly.2018.11.015,HINTIK,298.0,9.5e-10,85.0,,,,81.31763702812279,0.0654,,,
1632,1793,10.1016/j.poly.2018.11.015,HINTIK,303.0,1.82e-09,85.0,,,,81.31763702812279,0.0654,,,
1633,1794,10.1016/j.poly.2018.11.015,HINTIK,313.0,3e-09,85.0,,,,81.31763702812279,0.0654,,,
1634,1795,10.1016/j.poly.2018.11.015,HINTIK,323.0,2.21e-08,85.0,,,,81.31763702812279,0.0654,,,
1635,1796,10.1016/j.poly.2018.11.015,HINTIK,333.0,5.5e-08,85.0,,,,81.31763702812279,0.0654,,,
1636,1797,10.1016/j.poly.2018.11.015,HINTIK,343.0,1.16e-07,85.0,,,,81.31763702812279,0.0654,,,
1637,1798,10.1016/j.poly.2018.11.015,HINTIK,353.0,2.34e-07,85.0,,,,81.31763702812279,0.0654,,,
1638,1799,10.1016/j.poly.2018.11.015,HINTIK,363.0,2.81e-07,85.0,,,,81.31763702812279,0.0654,,,
1639,1800,10.1016/j.poly.2018.11.015,HINTIK,373.0,1.96e-06,85.0,,,,81.31763702812279,0.0654,,,
1640,1801,10.1016/j.poly.2018.11.015,HINTIK,298.0,3.02e-09,93.0,,,,87.03722617688985,0.07,,,
1641,1802,10.1016/j.poly.2018.11.015,HINTIK,303.0,3.29e-09,93.0,,,,87.03722617688985,0.07,,,
1642,1803,10.1016/j.poly.2018.11.015,HINTIK,313.0,6.08e-09,93.0,,,,87.03722617688985,0.07,,,
1643,1804,10.1016/j.poly.2018.11.015,HINTIK,323.0,2.63e-08,93.0,,,,87.03722617688985,0.07,,,
1644,1805,10.1016/j.poly.2018.11.015,HINTIK,333.0,5.84e-08,93.0,,,,87.03722617688985,0.07,,,
1645,1806,10.1016/j.poly.2018.11.015,HINTIK,343.0,1.84e-07,93.0,,,,87.03722617688985,0.07,,,
1646,1807,10.1016/j.poly.2018.11.015,HINTIK,353.0,3.21e-07,93.0,,,,87.03722617688985,0.07,,,
1647,1808,10.1016/j.poly.2018.11.015,HINTIK,363.0,8.45e-07,93.0,,,,87.03722617688985,0.07,,,
1648,1809,10.1016/j.poly.2018.11.015,HINTIK,373.0,4.81e-06,93.0,,,,87.03722617688985,0.07,,,
1649,1810,10.1016/j.poly.2018.11.015,HINTIK,303.0,3.02e-08,98.0,0.95,,,87.03722617688985,0.07,,,
1650,1811,10.1016/j.poly.2018.11.015,HINTIK,313.0,5.35e-08,98.0,0.95,,,87.03722617688985,0.07,,,
1651,1812,10.1016/j.poly.2018.11.015,HINTIK,323.0,8.04e-08,98.0,0.95,,,87.03722617688985,0.07,,,
1652,1813,10.1016/j.poly.2018.11.015,HINTIK,333.0,9.7e-08,98.0,0.95,,,87.03722617688985,0.07,,,
1653,1814,10.1016/j.poly.2018.11.015,HINTIK,343.0,4.62e-07,98.0,0.95,,,87.03722617688985,0.07,,,
1654,1815,10.1016/j.poly.2018.11.015,HINTIK,353.0,5.01e-06,98.0,0.95,,,87.03722617688985,0.07,,,
1655,1816,10.1016/j.poly.2018.11.015,HINTIK,363.0,1.44e-05,98.0,0.95,,,87.03722617688985,0.07,,,
1708,1869,10.1039/C2CC34006B,TECTUS,298.0,1.46e-05,98.0,0.4,DMA,3 Ca-BTC-Me2NH,100.0,,,,
1737,1898,10.1039/C3CC41939H,YIBZOA,300.0,0.00042,98.0,0.48,"Me2NH,DMF",2,51.85185185185185,,,,0.04
1738,1899,10.1039/C3CC41939H,YIBZOA,298.0,2.6e-05,0.0,,"Me2NH,DMF",,0.0,,,,0.0
1739,1900,10.1039/C3CC41939H,YIBZOA,350.0,2.7e-05,0.0,,"Me2NH,DMF",,0.0,,,,0.0
1740,1901,10.1039/C3CC41939H,YIBZOA,363.0,1.18e-05,0.0,,"Me2NH,DMF",,0.0,,,,0.0
1747,1908,10.1039/C3CC41939H,YIBZOA,278.0,6.19e-05,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
1748,1909,10.1039/C3CC41939H,YIBZOA,283.0,7.78e-05,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
1749,1910,10.1039/C3CC41939H,YIBZOA,288.0,0.0001,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
1750,1911,10.1039/C3CC41939H,YIBZOA,293.0,0.000156,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
1751,1912,10.1039/C3CC41939H,YIBZOA,296.0,0.000213,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
1814,1975,10.1039/C5CE02074C,ZACHIX,298.0,4.06e-11,45.0,,CH3N,,,,,,
